tweet_id,created_at,loc,text,user_id,verified
1245752303933628419,2020-04-02 16:37:48+00:00,AL,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u954338,0
1245752319796486147,2020-04-02 16:37:52+00:00,GA,fiverights nancy pelosi made show tearing speech which president trump warned about coming corona virus,u620201,0
1245752319393828872,2020-04-02 16:37:52+00:00,NV,episode today comingsoon plur vegasstrong vegas subscribe love share listen corona crazy https jpwxzdnswp,u130591,0
1245752322141163521,2020-04-02 16:37:53+00:00,VA,gkkimutai using corona virus seeking attention seek love clear that indeed,u1245311,0
1245752325144272897,2020-04-02 16:37:53+00:00,IL,oliversmith good morning those strive control treat corona worldwide thursdaythoughts https lrdgf,u406648,0
1245752325081157641,2020-04-02 16:37:53+00:00,CA,rangoli_a today corona cases from tabilighi jamaat have been tested positive well himanchal corona free jihadis,u673820,0
1245752325962162176,2020-04-02 16:37:54+00:00,MS,holgerewald gesundheitsminister will bonus coronapflegekr äfte https ycrzbqk pressecop,u204459,0
1245752328843640832,2020-04-02 16:37:54+00:00,NC,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u1251497,0
1245752342215102464,2020-04-02 16:37:58+00:00,NY,prestonpysh michaelflaum jessiepray know when they announce diaper shortage hoarders corona babies,u153930,0
1245752345306292236,2020-04-02 16:37:58+00:00,MA,texas roadhouse dinner packs like dont corona wait helping businesses,u543831,0
1245752346291863553,2020-04-02 16:37:58+00:00,PA,gabyspartz imagine having name death corona ready months slowly realizing gonna become problem once drop,u1125724,0
1245752347818463232,2020-04-02 16:37:59+00:00,VA,padmajajoshi sardesairajdeep what were saying about most corona cases from maharashtra tablighi https,u93529,0
1245752349588512769,2020-04-02 16:37:59+00:00,OR,kavin_m _0431 corona dont careless corona stay home stay disinfected stay,u941540,0
1245752352528691202,2020-04-02 16:38:00+00:00,AZ,phoenix azdhs ive been crying much corona hell away,u23512,0
1245752356719001601,2020-04-02 16:38:01+00:00,CT,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u454733,0
1245752356064485376,2020-04-02 16:38:01+00:00,CA,ruleselsa planned strategy spread coronavirus india slamic terrorists should shot maulana mohammad saad kandhalvi,u355763,0
1245752371277443073,2020-04-02 16:38:04+00:00,CT,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u454733,0
1245752367607398401,2020-04-02 16:38:04+00:00,GA,this corona shit kinda bogus while this whole shit show been happening been doing more reading https gj5xim,u129519,0
1245752373118668801,2020-04-02 16:38:05+00:00,NC,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u264182,0
1245752376654356482,2020-04-02 16:38:06+00:00,HI,alfeeean jangankan rakyat corona bingung luhutpenghianatri https hlmufkqlcm,u1079557,0
1245752377556246528,2020-04-02 16:38:06+00:00,GA,danielnewman korea shutdown their cities economy they have fewer corona cases then because mass free,u1004518,0
1245752395453399041,2020-04-02 16:38:10+00:00,FL,corona quarantine consisting baby sitting cleaning boat somewhere,u442822,0
1245752394069078018,2020-04-02 16:38:10+00:00,IL,lowkeykyeom ohmaisvt abis bahasa yakin orang kawin jangan nikahan dulu corona gabisa kondangan,u1251498,0
1245752394803101696,2020-04-02 16:38:10+00:00,WA,hlspoon conservatives until like weeks there corona virus https nquw n6lt7,u647064,0
1245752398871695360,2020-04-02 16:38:11+00:00,PA,cardi corona wanna shit said celebs were being paid they corona virus https pxjamsi,u525103,0
1245752404819263489,2020-04-02 16:38:12+00:00,MS,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u1251499,0
1245752416609267713,2020-04-02 16:38:15+00:00,TX,nishaawithtwoas this corona virus aint looking good strippers,u1251500,0
1245752415128883201,2020-04-02 16:38:15+00:00,AL,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u955757,0
1245752427560787968,2020-04-02 16:38:18+00:00,TN,marknorm corona yuks stay safe folks mazel https zhlxd uish,u1251501,0
1245752433512415233,2020-04-02 16:38:19+00:00,AL,mitch mcconnell right communist news network culprit corona virus disinformation,u1251502,0
1245752434695249927,2020-04-02 16:38:20+00:00,WV,ugaman there many similarities between 1918 spanish corona virus only that declaration real data,u1251503,0
1245752434871410688,2020-04-02 16:38:20+00:00,TX,panamaredin case were wondering what corona virus test like coronavirususa coronavirustesting https zdkugm,u117217,0
1245752439254536195,2020-04-02 16:38:21+00:00,NJ,space godzilla death corona peak terrible want,u1251504,0
1245752445034266624,2020-04-02 16:38:22+00:00,FL,dancgoldberg hardest neighborhood hardest city hardest country called corona queens wrote,u167288,0
1245752455394209792,2020-04-02 16:38:24+00:00,CT,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u454733,0
1245752454592913413,2020-04-02 16:38:24+00:00,WA,jannawilkinso thanks corona need practice social distancing from beer fridge https vrqbhc,u1251505,0
1245752454844727301,2020-04-02 16:38:24+00:00,NY,your corona isolation pleasure part scene jackmackenroth hope enjoy this much https jb91t2142n,u1095689,0
1245752458745348096,2020-04-02 16:38:25+00:00,AL,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u193693,0
1245752455641681921,2020-04-02 16:38:25+00:00,TX,buying these tickets cancun birthday corona betta under control then been year https gsolykvfcf,u814051,0
1245752465422721024,2020-04-02 16:38:27+00:00,PA,voaturkish sondaki̇ka türkiye corona salgınında verileri sağlık bakanı fahrettin koca açıkladı ünkü kaybı,u264627,0
1245752477410045952,2020-04-02 16:38:30+00:00,CA,coronatagebuch hoffentlich dauert nicht mehr lange https fo7ea1crk4 news,u795355,0
1245752486553681920,2020-04-02 16:38:32+00:00,FL,champthagreat when this over going corona virus list things survived going without twenties,u182798,0
1245752490844393472,2020-04-02 16:38:33+00:00,TN,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u1251506,0
1245752492543090695,2020-04-02 16:38:33+00:00,LA,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u155354,0
1245752502152282113,2020-04-02 16:38:36+00:00,NY,repbuddycarter coronavirus wakeup call cannot continue dependent china india lifesaving medications,u144672,0
1245752503255420928,2020-04-02 16:38:36+00:00,TX,bulb_asaur mathacre buzz corona,u813456,0
1245752504652005378,2020-04-02 16:38:36+00:00,OH,bkdxxx risky leave house during this corona virus pandemic quarantine when sierradevinexxx invites,u1251507,0
1245752504442372097,2020-04-02 16:38:36+00:00,VT,exclusive interview with brady rather corona virus,u1251508,0
1245752505910378497,2020-04-02 16:38:37+00:00,LA,crispymemedonut thank much kind words judge ordered social distancing before corona weird,u951193,0
1245752520397512705,2020-04-02 16:38:40+00:00,LA,gopchairwoman coronavirus pandemic uncharted territory trump campaign thrives under pressure,u135719,0
1245752522867965953,2020-04-02 16:38:41+00:00,TX,knew this corona shit cover,u548381,0
1245752524302417920,2020-04-02 16:38:41+00:00,MI,gfishandnuggets mommy will coronabirus over tomorrow probably buddy will take some time coro,u1251509,0
1245752531998978048,2020-04-02 16:38:43+00:00,NY,ramvista this coincidence this tweet from corona caifornia lmao,u990593,0
1245752536595906560,2020-04-02 16:38:44+00:00,PA,harbriquinn literally about crazy dealing with this corona mess,u882889,0
1245752540697853953,2020-04-02 16:38:45+00:00,NH,sarahforty just penning masterpiece gentlemen corona https stsft,u1251510,0
1245752540832153600,2020-04-02 16:38:45+00:00,LA,itrepierre fuck corona catch fuck ducking running from this shit nigga stop living life fuck around,u311403,0
1245752551653474304,2020-04-02 16:38:47+00:00,FL,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u1251511,0
1245752559454900225,2020-04-02 16:38:49+00:00,MA,dailycaller another waste time money focus stopping corona virus first before these https orhpm,u737522,0
1245752558955761665,2020-04-02 16:38:49+00:00,NH,clapforourcarers thankyou thankful covid coronavirus stayhomesavelives covid pandemic covid https rjehqdm,u1251512,0
1245752560062955521,2020-04-02 16:38:49+00:00,SD,inshaallah pakistan will instant corona pandemic without utilizing tiger tigers must appreci https z1jq7zeyod,u1045208,0
1245752567373746176,2020-04-02 16:38:51+00:00,NJ,koordell rappers gonna start talkin bout niggas hiding crib like corona,u210445,0
1245752567323398146,2020-04-02 16:38:51+00:00,FL,ybor city stogie coronavirus first started circulating miami https fkaf fcpgm,u1251513,0
1245752568992731142,2020-04-02 16:38:52+00:00,PA,stephlemp question hospitals differentiating between patients with corona pneumonia filing them corona,u666680,0
1245752573950222341,2020-04-02 16:38:53+00:00,AZ,langworthyus https y0ggrjhfxf heres pelosis nephew saying going corona institute communism,u207413,0
1245752576135610370,2020-04-02 16:38:53+00:00,TX,guys crying about their hair dumb funny corona separating real from fake,u634869,0
1245752582099865600,2020-04-02 16:38:55+00:00,CT,guyelster breaking iran parliament speaker larijani infected with corona virus https hnctluvwss,u1251514,0
1245752589376983048,2020-04-02 16:38:56+00:00,MA,aaroncarter safe corona virus really devastating people need really take proper precautions their time,u917167,0
1245752596586954758,2020-04-02 16:38:58+00:00,MI,this corona shit serious,u647816,0
1245752605097308160,2020-04-02 16:39:00+00:00,OH,insidefriends when allergy attacks think corona virus https y7n7geqxn,u694392,0
1245752617952669700,2020-04-02 16:39:03+00:00,CA,cont ntkings only profited during corona crisis https ff2xjrt8fi,u461055,0
1245752621501218823,2020-04-02 16:39:04+00:00,LA,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u1023741,0
1245752622843224065,2020-04-02 16:39:04+00:00,NY,frankluntz corona queens places most cases,u1251515,0
1245752625850716162,2020-04-02 16:39:05+00:00,NY,craigrozniecki msnbc away from donald trump coronavirus briefing https j47euni7dj,u1251516,0
1245752649351409711,2020-04-02 16:39:11+00:00,OH,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u125378,0
1245752651817590787,2020-04-02 16:39:11+00:00,NY,understand this have number didn check before corona quarantine check https nfjlyszg,u999377,0
1245752657496739840,2020-04-02 16:39:13+00:00,VA,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u280820,0
1245752661829394442,2020-04-02 16:39:14+00:00,NC,tired this corona virus shit,u1251517,0
1245752662609584128,2020-04-02 16:39:14+00:00,TX,okaishawty best friend when thought corona virus wasn that serious months lockdown https,u436854,0
1245752666921336835,2020-04-02 16:39:15+00:00,CA,cont ntkings only profited during corona crisis https ff2xjrt8fi,u35765,0
1245752668359819265,2020-04-02 16:39:15+00:00,AL,republic sonia batala baad markaz plan kiya corona spread liye lockdown plan fail congressi baaw https yjapd cv8l,u145340,0
1245752678346604554,2020-04-02 16:39:18+00:00,TX,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u40940,0
1245752682528243748,2020-04-02 16:39:19+00:00,NJ,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u1101374,0
1245752691952717825,2020-04-02 16:39:21+00:00,CA,condreaydavid trump says aware corona virus threat didnt want panic nation should prep,u766503,0
1245752706356125697,2020-04-02 16:39:24+00:00,GA,supposed seeing days then again next month corona suck,u417306,0
1245752722432962560,2020-04-02 16:39:28+00:00,MA,gothcell credits when defeat corona virus https zypyy,u808866,0
1245752728204214279,2020-04-02 16:39:30+00:00,NY,scottyg perhaps created same corona,u1251518,0
1245752734080471040,2020-04-02 16:39:31+00:00,NC,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u425918,0
1245752738375299078,2020-04-02 16:39:32+00:00,CA,culturedruffian corona virus have donut each hand cant accidentally touch your face shake hands,u1251519,0
1245752738367102976,2020-04-02 16:39:32+00:00,LA,prepared hurricane corona downtownlafayette covid https wnonqyxca,u1251520,0
1245752743324610563,2020-04-02 16:39:33+00:00,OR,carpedonktum nancy pelosi announces forming house corona virus select committee ensure money properly spent with,u71965,0
1245752742007767052,2020-04-02 16:39:33+00:00,LA,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u270422,0
1245752748974518280,2020-04-02 16:39:34+00:00,TX,thomaskaine coronavirus task force believes more lives could have been saved trump acted sooner report https khndjbzzt,u1251521,0
1245752752485076992,2020-04-02 16:39:35+00:00,NC,this them saying they didn kill enough people first wave corona,u1251522,0
1245752756742189056,2020-04-02 16:39:36+00:00,CA,mdekuu mfers worried about corona virus just best some antivirus,u1251523,0
1245752756230594563,2020-04-02 16:39:36+00:00,TN,sirbeaux corona,u1251524,0
1245752756562001925,2020-04-02 16:39:36+00:00,WA,bobgooday some more corona todays stonesathome these garnets have started reacting form white plagioclase around their,u1251525,0
1245752760210993152,2020-04-02 16:39:37+00:00,NY,today perfect corona,u78891,0
1245752769866334208,2020-04-02 16:39:39+00:00,NJ,went junkyard before this coronapanic pick some stuff this take https ac1eqm4ff,u1251526,0
1245752777374130178,2020-04-02 16:39:41+00:00,GA,icloudsf case need this corona virus email bingo also never mentioned work from home make successful dont,u30327,0
1245752775549620224,2020-04-02 16:39:41+00:00,FL,moluskein esta ícula llamo mamabicho obtengo corona obtengo corona final dejar,u961487,0
1245752780201091074,2020-04-02 16:39:42+00:00,FL,fuck corona this point https qlqjqhai,u1251527,0
1245752782335942658,2020-04-02 16:39:42+00:00,TX,kclarkwx komonews super moon appearing same time corona virus pandemic wonder this https e5e0fjz6yh,u170090,0
1245752784512856064,2020-04-02 16:39:43+00:00,OH,what corona goin here mane,u137507,0
1245752803185713152,2020-04-02 16:39:47+00:00,CA,adafruit easy breath face mask anti corona filter adapter dprinting dthursday https yupozbvrpd,u360856,0
1245752805073121280,2020-04-02 16:39:48+00:00,CA,vikrantgupta shocking news coming tableeghijamaat corona suspects roaming naked embarrassing nurses isolation,u342255,0
1245752822093635584,2020-04-02 16:39:52+00:00,CA,vivekagnihotri corona https rlgh,u355763,0
1245752823951876096,2020-04-02 16:39:52+00:00,TX,classicdad replace lyrics sharona with corona even,u1251528,0
1245752824169992192,2020-04-02 16:39:52+00:00,NJ,valentinadalfio saudade quando mundo tinha corona vírus,u1251529,0
1245752831744839680,2020-04-02 16:39:54+00:00,NY,danielnewman worst deal ever americans just suckered math people excited 1200 corona,u248174,0
1245752843916718081,2020-04-02 16:39:57+00:00,AL,cobi lauderdale said aint corona https jxsooas,u1251530,0
1245752847305596928,2020-04-02 16:39:58+00:00,OR,atrupar this clip trump denies whos coronavirus death rate based hunch calls coronavirus corona suggests,u1197644,0
1245752853098004483,2020-04-02 16:39:59+00:00,MS,panamaredin case were wondering what corona virus test like coronavirususa coronavirustesting https zdkugm,u1251531,0
1245752857229475840,2020-04-02 16:40:00+00:00,NJ,ewdatsgross corona virus plans 2020,u676196,0
1245752854184411140,2020-04-02 16:40:00+00:00,TX,btstranslation weverse 20200402 taehyung plan help encourage armys stay home because corona play games with,u175109,0
1245752859179847683,2020-04-02 16:40:01+00:00,KY,liartable lizmoblubuckeye guess mcdonalds will come with laser light that kills corona burgers,u15734,0
1245752865416716290,2020-04-02 16:40:02+00:00,VA,xdaffodill would real this damn corona virus cough cough,u297574,0
1245752882852515840,2020-04-02 16:40:06+00:00,AR,ridiculous they probably contaminated with corona their medical supplies that already were sold https msheya,u213380,0
1245752884316246023,2020-04-02 16:40:07+00:00,TN,postcorona working class will blow gasket over chinese trade https rcvnjqgzsx,u758672,0
1245752891618582529,2020-04-02 16:40:08+00:00,PA,pcampbell rudygiuliani thanks pointing that states using these lifesaving drugs fight corona blue states,u75750,0
1245752897549348864,2020-04-02 16:40:10+00:00,NJ,jgovan once this corona stuff over yall still need wash your hands,u980318,0
1245752907531726850,2020-04-02 16:40:12+00:00,TX,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u90450,0
1245752912279678980,2020-04-02 16:40:13+00:00,FL,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u146470,0
1245752910748643328,2020-04-02 16:40:13+00:00,ME,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u920971,0
1245752910274859008,2020-04-02 16:40:13+00:00,MD,kxllssss tired corona clout,u3640,0
1245752915966427137,2020-04-02 16:40:14+00:00,TX,lemme educate real fast corona means crown crown letters covid letters trump letters satan lette https q3jcvyleu,u1251532,0
1245752925609250819,2020-04-02 16:40:17+00:00,FL,adriancjax telling yall that coronav exposed everything aint going back business usual jobs,u122593,0
1245752947843031042,2020-04-02 16:40:22+00:00,CA,iamtrevordaniel second wave corona calls second wave nicotine,u221868,0
1245752949755662336,2020-04-02 16:40:22+00:00,CA,pauldashworth saddening dies coronavirus days after falling fights life bolton linda tuppen,u186894,0
1245752956617711618,2020-04-02 16:40:24+00:00,AL,ready impeachment hoax corona never gonna,u135198,0
1245752969540374529,2020-04-02 16:40:27+00:00,VT,kthopkins even this corona bitch hogging media attention meghanandharry wimbledon https f5ytcpcnsa,u788346,0
1245752969859137548,2020-04-02 16:40:27+00:00,TX,robbin_young genz millennial have corona virus ever sarcastically said boomer,u80183,0
1245752991514341377,2020-04-02 16:40:32+00:00,TX,cure corona medicine ball with peppermint from starbucks welcome,u1251533,0
1245753000938868741,2020-04-02 16:40:35+00:00,WA,about have corona clauses contracts going forward,u188815,0
1245753006529765376,2020-04-02 16:40:36+00:00,WA,politicalkida corona expert ravish kumar https ifuc vndv,u230108,0
1245753006722859009,2020-04-02 16:40:36+00:00,NY,andrew mccarthy coronavirus mortality rate grim update https wtcvjlc,u41080,0
1245753009172353025,2020-04-02 16:40:37+00:00,PA,jadinjimenez hope corona dont mess elite camp this year your talents speed person,u1010972,0
1245753014423408640,2020-04-02 16:40:38+00:00,CO,twomad joining zoom classes thank corona virus ill join more later tomorrow turn notifications when tweet,u1251534,0
1245753014058508289,2020-04-02 16:40:38+00:00,CA,cherokeeowl pelosi neither willing interested talking working with potus victory over corona what does this,u1091070,0
1245753018542436352,2020-04-02 16:40:39+00:00,ID,corona time corona covid https wmacjrhh,u1206132,0
1245753022489206786,2020-04-02 16:40:40+00:00,FL,adriancjax telling yall that coronav exposed everything aint going back business usual jobs,u216831,0
1245753024326381569,2020-04-02 16:40:40+00:00,AL,mareq vsnderbilt university medical centre staff test positive corona https jlgu,u900461,0
1245753021872701445,2020-04-02 16:40:40+00:00,NJ,authorizing yourself time corona https bd8m8yqjgx,u1251535,0
1245753027706970113,2020-04-02 16:40:41+00:00,TN,coronavirus dont fall prey fearmongering strictly news https qbtynaec,u262517,0
1245753032639479808,2020-04-02 16:40:42+00:00,FL,some corona free coochie they spare,u1132103,0
1245753040356937729,2020-04-02 16:40:44+00:00,NY,bkdxxx risky leave house during this corona virus pandemic quarantine when sierradevinexxx invites,u963224,0
1245753048611188739,2020-04-02 16:40:46+00:00,TX,dwdrummer speakerpelosi donate your salary along with several million dollars help with corona virus pork salad nancy,u214316,0
1245753055196446728,2020-04-02 16:40:47+00:00,TX,looks corona virus isnt only thing doubling every days,u150359,0
1245753056416763904,2020-04-02 16:40:48+00:00,CA,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u937415,0
1245753058908409857,2020-04-02 16:40:48+00:00,GA,lord please cancel corona here cutting their beards make stop jesus,u1157826,0
1245753059491315712,2020-04-02 16:40:49+00:00,GA,getlikejai something look forward corona,u1251536,0
1245753064675475461,2020-04-02 16:40:50+00:00,NC,when corona missing latest salon gossip https hvtssute,u1080933,0
1245753070417567750,2020-04-02 16:40:51+00:00,AL,well that good then stay house make this corona shit worse than your call idiot,u1251537,0
1245753090067890177,2020-04-02 16:40:56+00:00,MI,karluskap take away hard take care your hair when have corona virus,u143694,0
1245753113606262785,2020-04-02 16:41:01+00:00,NC,juliadavisnews delavegalaw totaltennisgeek coronavirus particles fancy scientific name virions spheres https tlachk,u258127,0
1245753112490659840,2020-04-02 16:41:01+00:00,KY,rawstory coronavirus task force believes more lives could have been saved trump acted sooner report https h8oavplk,u1466,0
1245753119067246593,2020-04-02 16:41:03+00:00,LA,this dude gone start video saying they might have corona there heaven,u222961,0
1245753120325619714,2020-04-02 16:41:03+00:00,KY,gopchairwoman coronavirus pandemic uncharted territory trump campaign thrives under pressure,u1090135,0
1245753150256156679,2020-04-02 16:41:10+00:00,OH,wanna away fuck corona,u1251538,0
1245753147534061569,2020-04-02 16:41:10+00:00,TX,carpedonktum nancy pelosi announces forming house corona virus select committee ensure money properly spent with,u159343,0
1245753147705962498,2020-04-02 16:41:10+00:00,SC,cnbc please some positive about current corona virous economy chanos from cnbc platf,u1251539,0
1245753148863545344,2020-04-02 16:41:10+00:00,OK,gopchairwoman coronavirus pandemic uncharted territory trump campaign thrives under pressure,u275745,0
1245753149039808512,2020-04-02 16:41:10+00:00,GA,nyheisha hope bei_notbae kovey ashley other twin peaks girls safe from this corona virus love much,u908037,0
1245753153699667968,2020-04-02 16:41:11+00:00,TX,cont ntkings only profited during corona crisis https ff2xjrt8fi,u770543,0
1245753155809247233,2020-04-02 16:41:11+00:00,CA,masterkgsa makhadzi getting married when corona ends also expecting baby,u17663,0
1245753156727910403,2020-04-02 16:41:12+00:00,PA,dont corona theview,u273264,0
1245753165544337410,2020-04-02 16:41:14+00:00,TX,pmkeel ready impeachment hoax corona never gonna,u36157,0
1245753167511511041,2020-04-02 16:41:14+00:00,FL,cademaddoxxx some with sean cody rickydonovannn johnnydonovannn before this corona shit broke such couple,u1031293,0
1245753174335664132,2020-04-02 16:41:16+00:00,TX,megcabot corona princessdiaries princess deals with lana weinberger that friend have wants,u1251540,0
1245753173886861315,2020-04-02 16:41:16+00:00,NC,read more https vi1b5bnwog whydoyoubelieve faith crisis covid corona apologetics theology https p7xjg8uaty,u1251541,0
1245753179377217540,2020-04-02 16:41:17+00:00,NE,even because this stupid corona virus shit,u105554,0
1245753187363102721,2020-04-02 16:41:19+00:00,NY,drkamnakakkar people have asked this question what should have symptoms corona this season like,u222776,0
1245753186956148737,2020-04-02 16:41:19+00:00,CO,seriously there point anyone corona virus will make shit till,u1251542,0
1245753199421722625,2020-04-02 16:41:22+00:00,TX,thank uploading this video over 1400 nypd officers tested positive corona virus suspect https yteiteeowf,u852065,0
1245753198746439680,2020-04-02 16:41:22+00:00,IL,carpedonktum nancy pelosi announces forming house corona virus select committee ensure money properly spent with,u749670,0
1245753217096564739,2020-04-02 16:41:26+00:00,NY,tyannatells koriiiim need corona away cause deserveeee,u941955,0
1245753219281813509,2020-04-02 16:41:27+00:00,WV,terrible noncorona related news eyebrows turning white this what being your late like because thank,u1251543,0
1245753226084794368,2020-04-02 16:41:28+00:00,SC,nkanyezikubheka philippines president duterte says corona virus lockdown violators should shot covid,u32625,0
1245753226546286592,2020-04-02 16:41:28+00:00,WA,negative corona results picked baby https rjcllopph,u1251544,0
1245753227737530369,2020-04-02 16:41:29+00:00,AL,headieone surprised hear boris corona even comb hair alone wash hands,u630318,0
1245753234653732864,2020-04-02 16:41:30+00:00,UT,asmamk trump needs delay presidential election more year until this corona thing figured trump 2021,u838926,0
1245753236553949186,2020-04-02 16:41:31+00:00,OH,veno wish they would figure this corona shit asap,u831037,0
1245753238433026049,2020-04-02 16:41:31+00:00,FL,repressed aelfred_d naming your corona sandwich,u1075903,0
1245753244388921345,2020-04-02 16:41:33+00:00,TX,corona rona laga rakha covid covid coronavirus stayhome,u60778,0
1245753247492722690,2020-04-02 16:41:33+00:00,NY,frankfigliuzzi masterful strategy lead this press conference with counter drug strategy instead talking about corona,u170845,0
1245753255319265291,2020-04-02 16:41:35+00:00,FL,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u16200,0
1245753261904158720,2020-04-02 16:41:37+00:00,AZ,mitchellvii because they dont want work wuhan corona virus crisis over,u1048081,0
1245753270741667840,2020-04-02 16:41:39+00:00,NY,today learned that adam schlesinger died corona yesterday wrote that thing greatest https rwokjb,u350118,0
1245753289758539777,2020-04-02 16:41:43+00:00,CA,nottalemming trump addressed corona virus february steps already taking address nancy pelosi ripped,u162515,0
1245753286789156864,2020-04-02 16:41:43+00:00,TX,first coronarelated stress dream last night digital order cats food https casi,u1251545,0
1245753294514982912,2020-04-02 16:41:45+00:00,MA,imagine getting corona chlamydia from night stand,u29379,0
1245753300588400642,2020-04-02 16:41:46+00:00,TX,this different then news saying trump claiming democrats claiming soft corona hoax actuall https j8ymfduzds,u1235226,0
1245753303884955648,2020-04-02 16:41:47+00:00,CA,people complaining about corona virus affecting their birthday think kids adults https yruommbiph,u1251475,0
1245753309270609920,2020-04-02 16:41:48+00:00,FL,happened upon some milk thistle nature naturewalk quarantine corona milkthistle herbs herbalist https hqgey w8ra,u1251546,0
1245753317160112136,2020-04-02 16:41:50+00:00,TX,when kids about corona virus going remember this specific,u1251547,0
1245753316442869761,2020-04-02 16:41:50+00:00,FL,stop corona virus mandatory stay home everyone except very small amount workers that https djihiu,u65771,0
1245753317273169920,2020-04-02 16:41:50+00:00,OR,dancgoldberg hardest neighborhood hardest city hardest country called corona queens wrote,u1251548,0
1245753332469305349,2020-04-02 16:41:54+00:00,IN,dancgoldberg hardest neighborhood hardest city hardest country called corona queens wrote,u104730,0
1245753337930297344,2020-04-02 16:41:55+00:00,GA,chelle corona time https ixbmhvcfoy,u573372,0
1245753355839737856,2020-04-02 16:41:59+00:00,CA,before corona schoeman work follow simtattoos anchorrosetatto sonomacountytattooshop https,u1234271,0
1245753378992525319,2020-04-02 16:42:05+00:00,FL,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u945304,0
1245753396801519616,2020-04-02 16:42:09+00:00,CA,wecareforstrays flotus have started this initiative feed stray animals during corona pandemic please take look share this,u21301,0
1245753397149646849,2020-04-02 16:42:09+00:00,CA,gpseckinn kuscamgaliba malum corona https ebsllqqipp,u790210,0
1245753396713439232,2020-04-02 16:42:09+00:00,IL,cthulustreaming gonsmithe because releasing card with word corona much less death corona this https lsdlbh,u1251549,0
1245753400245063680,2020-04-02 16:42:10+00:00,NY,qwqiao reasons think bulls wrong china suggests lshaped recovery economy weak precorona fixed liqui,u85137,0
1245753405701853187,2020-04-02 16:42:11+00:00,TX,drizzi_drake recently finished this piece father inspired favorite band zeppelin corona,u313138,0
1245753411292876803,2020-04-02 16:42:12+00:00,FL,mbmenlo victor davis hanson leads coronavirus fight world looks america recovery https dcdnn xkqw,u979211,0
1245753412765003776,2020-04-02 16:42:13+00:00,TX,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u314769,0
1245753418221838338,2020-04-02 16:42:14+00:00,FL,gopchairwoman coronavirus pandemic uncharted territory trump campaign thrives under pressure,u78004,0
1245753427273146369,2020-04-02 16:42:16+00:00,TX,damned corona https ifxqblbf,u1251550,0
1245753428682240001,2020-04-02 16:42:17+00:00,CA,very mobile society corona every state only state without death follow people movement https vufitmbtag,u1251551,0
1245753440871092224,2020-04-02 16:42:19+00:00,AL,headieone surprised hear boris corona even comb hair alone wash hands,u1251552,0
1245753450102652928,2020-04-02 16:42:22+00:00,GA,thekhilavene corona office slow figured could something told lock office door scared shid,u1251553,0
1245753455479750656,2020-04-02 16:42:23+00:00,TX,darihananova cramps really said corona take will,u1251554,0
1245753462563966979,2020-04-02 16:42:25+00:00,WI,woahderequise listen says corona virus lmfaooo kids slow https ip0sskpcjm,u923565,0
1245753466028470272,2020-04-02 16:42:25+00:00,NH,alondra professors crowdsourcing coronavirussyllabus here history they think should used teach this moment https,u146114,0
1245753464770244608,2020-04-02 16:42:25+00:00,MI,imjassya mommy beat corona knows need girl,u403133,0
1245753472063901696,2020-04-02 16:42:27+00:00,NV,therickwilson someone pointed cognitive dissonance current trump message trumps handling corona been perfect,u388330,0
1245753475117600775,2020-04-02 16:42:28+00:00,MA,jimmcdonoughfnf guess first symptoms corona virus loss taste with case numbers rising rock,u1251555,0
1245753476342259719,2020-04-02 16:42:28+00:00,NY,ghosttrumps wonder democrats would close border with worldwide corona virus issue what this,u60068,0
1245753478087139329,2020-04-02 16:42:28+00:00,NH,lwjanssen okie dont have isolation celebrity version corona virus global version where ventilators,u16705,0
1245753483187367938,2020-04-02 16:42:30+00:00,TX,knockpiece worry guys essential oils will stop corona virus,u1251556,0
