tweet_id,created_at,loc,text,user_id,verified
1235681678477217792,2020-03-05 21:40:44+00:00,NJ,itsmanjobruh that lady refused take black jesus northcliff have corona virus,u62,0
1235681691072696321,2020-03-05 21:40:47+00:00,CO,more corona cases harris county home largest city only matter time before reaches,u63,0
1235681691743776771,2020-03-05 21:40:47+00:00,TN,that know corona virus coronvirus https goit,u64,0
1235681690967830543,2020-03-05 21:40:47+00:00,TX,jaypal when sneeze cause allergies people think infected with corona,u65,0
1235681695900332045,2020-03-05 21:40:48+00:00,FL,hawaiidelilah only president suggest that would okay work with coronavirus refers,u66,0
1235681701772308481,2020-03-05 21:40:50+00:00,FL,grooovybee meth mistook molly 2014 corona virus vaccine,u67,0
1235681703135285248,2020-03-05 21:40:50+00:00,MS,parasite corona virus spread through money have money home some gloves money,u68,0
1235681711570251782,2020-03-05 21:40:52+00:00,OH,vittorguidoni galera desesperada corona virus isso corona virus aquilo compra mascara todo reclama acabou alcool,u69,0
1235681711066935307,2020-03-05 21:40:52+00:00,OH,thomaskaine strange trump republicans response coronavirus makes wonder they want spread throughout,u70,0
1235681717446311936,2020-03-05 21:40:53+00:00,KY,stayfrea alert corona virus spread through money have money home some gloves,u71,0
1235681719862386689,2020-03-05 21:40:54+00:00,CA,dates legends slvrlakessports here perfect kids norco chino corona https xndixhpw,u72,0
1235681722731094016,2020-03-05 21:40:55+00:00,CA,stayfrea alert corona virus spread through money have money home some gloves,u73,0
1235681726153687040,2020-03-05 21:40:56+00:00,CA,wondrous_winnie alert corona virus spread through money have money home some gloves,u74,0
1235681727391166484,2020-03-05 21:40:56+00:00,OH,discount code corona checkout,u75,0
1235681735637184518,2020-03-05 21:40:58+00:00,TX,theovon does anyone actually know someone with corona virus like real person animal else,u76,0
1235681736115113984,2020-03-05 21:40:58+00:00,NY,thomaskaine strange trump republicans response coronavirus makes wonder they want spread throughout,u77,0
1235681737734144000,2020-03-05 21:40:58+00:00,CA,picklecattt posted video aiming asians with caption trifling nasty asses which from corona https m0ewpycgro,u78,0
1235681739680276480,2020-03-05 21:40:59+00:00,CA,nicolebyer talking tinder told traveling said with this corona virus then unmatched,u79,0
1235681744705269760,2020-03-05 21:41:00+00:00,LA,spacevikingpb alyankovic little sickly sickly looks like contracted some corona your life will soon,u80,0
1235681750887657482,2020-03-05 21:41:01+00:00,GA,gabriellemckeon hope corona virus does kill because really excited halloween,u81,0
1235681750438772736,2020-03-05 21:41:01+00:00,WI,stayfrea alert corona virus spread through money have money home some gloves,u82,0
1235681751164481553,2020-03-05 21:41:01+00:00,MA,that potus blocked money going sanctuary states going spike corona cases mysteriously https yc73c4is,u83,0
1235681756285743105,2020-03-05 21:41:03+00:00,NY,microsoft stopping posts with coronavirus distributed linkedin rivanoff blocked morn https jprih xtze,u84,0
1235681760899461120,2020-03-05 21:41:04+00:00,FL,corona virus going that conservative coffee shop,u85,0
1235681762526801922,2020-03-05 21:41:04+00:00,IL,themandalorian your best against corona https hrtpt lpgo,u86,0
1235681767706816513,2020-03-05 21:41:05+00:00,TX,szafernanda corona virus puede matar mori quitaron julion apple music,u87,0
1235681766259617792,2020-03-05 21:41:05+00:00,CA,lapublichealth https si0aef7xe kills 38000 people year corona killed https t1rbgjun6o,u88,0
1235681771573800960,2020-03-05 21:41:06+00:00,CA,luis_coelho casos corona escolas fecham,u89,0
1235681771846393857,2020-03-05 21:41:06+00:00,CA,stayfrea alert corona virus spread through money have money home some gloves,u90,0
1235681775986323458,2020-03-05 21:41:07+00:00,GA,stayfrea alert corona virus spread through money have money home some gloves,u91,0
1235681782504337408,2020-03-05 21:41:09+00:00,OK,_petecummings repmarkmeadows lesliemurnie democrats distort truth about corona virus https qnmn j4thv,u92,0
1235681785624662017,2020-03-05 21:41:10+00:00,SC,theovon does anyone actually know someone with corona virus like real person animal else,u93,0
1235681789370421250,2020-03-05 21:41:11+00:00,GA,stayfrea alert corona virus spread through money have money home some gloves,u94,0
1235681790305714176,2020-03-05 21:41:11+00:00,IL,mlbbrucelevine what there another virus called first corona this trouble,u95,0
1235681793191403522,2020-03-05 21:41:12+00:00,NH,stancollymore advisory corona virus from american public official https gdfeiwae,u96,0
1235681797020594177,2020-03-05 21:41:12+00:00,AZ,laura_nelson southern californians doing anything differently your commutes because threat corona virus,u97,0
1235681805912563713,2020-03-05 21:41:15+00:00,LA,murrayb richiefed lolo_dizzle lets hope that doesnt have corona virus,u98,0
1235681809318522882,2020-03-05 21:41:15+00:00,AZ,jorgejdm skinny cody corona virus,u99,0
1235681811923165186,2020-03-05 21:41:16+00:00,OK,feizabm lafrique simporte europe alors évidement retours pays font avec corona dans bagages,u100,0
1235681810912329728,2020-03-05 21:41:16+00:00,WV,stayfrea alert corona virus spread through money have money home some gloves,u101,0
1235681812816564225,2020-03-05 21:41:16+00:00,NM,connercox ever been allsups bathroom immune corona virus,u102,0
1235681830113669120,2020-03-05 21:41:20+00:00,CA,think they cancel lost_lands corona virus will infected then,u103,0
1235681828016513024,2020-03-05 21:41:20+00:00,TX,adazzlinhaze more people from regular fucking every year than number people have died from corona virus,u104,0
1235681847754907649,2020-03-05 21:41:25+00:00,NE,mischievousliz thank obama year 2016 scientists were close coronavirus vaccine then money dried https,u105,0
1235681849831235584,2020-03-05 21:41:25+00:00,FL,zedmachinnn walking into hospital with mask amount death stares disgusting have cystic fibrosis corona,u106,0
1235681850896441344,2020-03-05 21:41:25+00:00,CA,mischievousliz thank obama year 2016 scientists were close coronavirus vaccine then money dried https,u107,0
1235681857783529472,2020-03-05 21:41:27+00:00,AZ,stayfrea alert corona virus spread through money have money home some gloves,u108,0
1235681865358589953,2020-03-05 21:41:29+00:00,GA,repdonbeyer just held housescience hearing coronavirus with infectious disease experts asked should americans have,u109,0
1235681888120930304,2020-03-05 21:41:34+00:00,TX,stayfrea alert corona virus spread through money have money home some gloves,u110,0
1235681895196684288,2020-03-05 21:41:36+00:00,PA,stayfrea alert corona virus spread through money have money home some gloves,u111,0
1235681903321198595,2020-03-05 21:41:38+00:00,MD,ninjaartwork person cited deport them needs contact gene corona virus,u112,0
1235681903560265729,2020-03-05 21:41:38+00:00,TX,parasite corona virus most overhyped shit ever literally cold pneumonia,u113,0
1235681905376362497,2020-03-05 21:41:38+00:00,NY,gainbos whole entire world corona virus dangerous jamaicans https mhycodvej,u114,0
1235681918844153856,2020-03-05 21:41:41+00:00,OR,since people especially susceptible corona virus think every sick person should quarantined white house,u115,0
1235681915358916608,2020-03-05 21:41:41+00:00,FL,ncmasterflex 4200 week work seattle during corona virus outbreak https fpfpyz,u116,0
1235681922984140801,2020-03-05 21:41:42+00:00,MD,stayfrea alert corona virus spread through money have money home some gloves,u117,0
1235681935495659520,2020-03-05 21:41:45+00:00,IL,grooovybee meth mistook molly 2014 corona virus vaccine,u118,0
1235681935894118407,2020-03-05 21:41:46+00:00,GA,constipation corona virus symptom asking friend james herndon friend jhherndon,u119,0
1235681940625334272,2020-03-05 21:41:47+00:00,NV,daveanthony wgladstone they going corona cancel those debates,u120,0
1235681941799743499,2020-03-05 21:41:47+00:00,TN,gregrubini this corona virus bioweapon designed killl real fatality rate told,u121,0
1235681951614459905,2020-03-05 21:41:49+00:00,TX,bruh even hoes bissonnet taking this corona shit serious,u122,0
1235681948913135616,2020-03-05 21:41:49+00:00,CO,atrupar this clip trump denies whos coronavirus death rate based hunch calls coronavirus corona suggests,u123,0
1235681954793545728,2020-03-05 21:41:50+00:00,FL,brabakr prepper 1776 reubing classified sars corona virus because that primarily what effects attack different,u124,0
1235681957784231940,2020-03-05 21:41:51+00:00,VA,stayfrea alert corona virus spread through money have money home some gloves,u125,0
1235681957498867712,2020-03-05 21:41:51+00:00,HI,stayfrea alert corona virus spread through money have money home some gloves,u126,0
1235681957339594752,2020-03-05 21:41:51+00:00,VA,have corona virus special tonight question donlemon pissed because getting preempted https nbybq yk0z,u127,0
1235681968693497856,2020-03-05 21:41:53+00:00,PA,stayfrea alert corona virus spread through money have money home some gloves,u128,0
1235681974561452032,2020-03-05 21:41:55+00:00,NY,what know about coronavirus what scares https xhxcg jlxc,u129,0
1235681979594674178,2020-03-05 21:41:56+00:00,IL,thetanmay this point corona virus done more curb riots violence than govt police combined,u130,0
1235681981066891264,2020-03-05 21:41:56+00:00,TX,corona virus harris county https ofkm,u131,0
1235681988650004480,2020-03-05 21:41:58+00:00,CA,grooovybee meth mistook molly 2014 corona virus vaccine,u132,0
1235681989811822592,2020-03-05 21:41:58+00:00,CA,ntarnopolsky jerusalem marathon been canceled corona,u133,0
1235681988519940096,2020-03-05 21:41:58+00:00,HI,royalregine idiot caring about corona virus like genuinely feel ounce worry missing sever,u134,0
1235681988276883456,2020-03-05 21:41:58+00:00,TX,fonzostweet that what saying like corona that made that shit will have bills https plpxlrtlj,u135,0
1235682009197887489,2020-03-05 21:42:03+00:00,WA,shanselman love time corona virus tips tricks best practices working remotely https qycyynpjpk with,u136,0
1235682015967469569,2020-03-05 21:42:05+00:00,SC,stayfrea alert corona virus spread through money have money home some gloves,u137,0
1235682026046377984,2020-03-05 21:42:07+00:00,WA,grooovybee meth mistook molly 2014 corona virus vaccine,u138,0
1235682025044160514,2020-03-05 21:42:07+00:00,FL,stayfrea alert corona virus spread through money have money home some gloves,u139,0
1235682035399868421,2020-03-05 21:42:09+00:00,KS,vsejanea boiled stoney medlemon panado corona virus https jtopeegic,u140,0
1235682036746260480,2020-03-05 21:42:10+00:00,FL,theovon does anyone actually know someone with corona virus like real person animal else,u141,0
1235682040101490689,2020-03-05 21:42:10+00:00,WI,stayfrea alert corona virus spread through money have money home some gloves,u142,0
1235682053833797633,2020-03-05 21:42:14+00:00,TX,stayfrea alert corona virus spread through money have money home some gloves,u143,0
1235682056178405376,2020-03-05 21:42:14+00:00,FL,christinepolon realdonaldtrump erno_jean please call dems fake statistics knock corona virus been around,u144,0
1235682062478131202,2020-03-05 21:42:16+00:00,CA,rikemind have tried thoughts prayers corona virus seems stop school shootings pretty effectively,u145,0
1235682073303793665,2020-03-05 21:42:18+00:00,MA,corona climate here climateminute podcast corona virus gives interesting perspectives https mugkjqvmg,u146,0
1235682075149307905,2020-03-05 21:42:19+00:00,NJ,slokobear corona virus enters south africa proof residence,u5,0
1235682075447091200,2020-03-05 21:42:19+00:00,FL,gainbos whole entire world corona virus dangerous jamaicans https mhycodvej,u147,0
1235682079326814213,2020-03-05 21:42:20+00:00,NH,keithwalsh imagine reported every death suicide with each case corona virus imagine took,u148,0
1235682078865231873,2020-03-05 21:42:20+00:00,CA,homedepotfan most gonna catch jealousy before catch corona virus well soon bitch,u149,0
1235682081390366720,2020-03-05 21:42:20+00:00,TX,llambchops about corona foreign which meritorious debatable https ghopcillh,u150,1
1235682086318747654,2020-03-05 21:42:21+00:00,MI,frankfigliuzzi said before trump national security threat trump floats coronavirus hunches hannity coro,u151,0
1235682088181010432,2020-03-05 21:42:22+00:00,VT,stayfrea alert corona virus spread through money have money home some gloves,u152,0
1235682088432488449,2020-03-05 21:42:22+00:00,IL,jimmykimmellive americans think coronavirus caused corona beer liewitnessnews https msawww,u153,0
1235682093566316544,2020-03-05 21:42:23+00:00,TX,stayfrea alert corona virus spread through money have money home some gloves,u154,0
1235682102491770880,2020-03-05 21:42:25+00:00,AZ,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u155,0
1235682103171231744,2020-03-05 21:42:25+00:00,OH,stack food supplies corona getting worse worse,u156,0
1235682105176109056,2020-03-05 21:42:26+00:00,NV,iheartwallst glad tweeted this thank will getting this corona virus soon because https zxeupca,u157,0
1235682105318875136,2020-03-05 21:42:26+00:00,NY,stayfrea alert corona virus spread through money have money home some gloves,u158,0
1235682106371604480,2020-03-05 21:42:26+00:00,TN,rickyg drank from water hose immune corona virus,u159,0
1235682121320206343,2020-03-05 21:42:30+00:00,IL,hasanthehun poor people corona should take visit wealthy gated communities people think deser,u160,0
1235682123492683776,2020-03-05 21:42:30+00:00,CA,grooovybee meth mistook molly 2014 corona virus vaccine,u161,0
1235682125170393088,2020-03-05 21:42:31+00:00,LA,stayfrea alert corona virus spread through money have money home some gloves,u162,0
1235682124604243973,2020-03-05 21:42:31+00:00,FL,realjuliasong quarter airplane lavatory floor previous would have picked pocket coronaconsci,u163,0
1235682136981569541,2020-03-05 21:42:33+00:00,CA,j_jeters cheldonwest people worried bout corona still hittin,u164,1
1235682138751721473,2020-03-05 21:42:34+00:00,LA,stayfrea alert corona virus spread through money have money home some gloves,u165,0
1235682139900764160,2020-03-05 21:42:34+00:00,AZ,just agree that this whole corona virus shit distraction from some shady shit government doing,u166,0
1235682140068573184,2020-03-05 21:42:34+00:00,CO,mosquitos when they suck blood someone with corona virus https bwlwlvseuz,u167,0
1235682140848877569,2020-03-05 21:42:34+00:00,PA,stayfrea alert corona virus spread through money have money home some gloves,u168,0
1235682143189098496,2020-03-05 21:42:35+00:00,CA,nicolebyer this picturing little corona virus dressed travel like 1960 panam madmen style germ thank,u169,0
1235682146305572864,2020-03-05 21:42:36+00:00,MN,atrupar this clip trump denies whos coronavirus death rate based hunch calls coronavirus corona suggests,u170,0
1235682153876328448,2020-03-05 21:42:38+00:00,NH,literally just post from someone saying that corona virus hoax take away freedom that https n0ct21,u171,0
1235682159194750977,2020-03-05 21:42:39+00:00,NJ,matrodamusic corona virus temporary house music forever,u172,0
1235682164865462272,2020-03-05 21:42:40+00:00,MI,grooovybee meth mistook molly 2014 corona virus vaccine,u173,0
1235682165171482624,2020-03-05 21:42:40+00:00,PA,this_prettyboii corona virus stopping from eating chinese food traveling stop from fuckin,u174,0
1235682164202565632,2020-03-05 21:42:40+00:00,TX,stayfrea alert corona virus spread through money have money home some gloves,u175,0
1235682167440773128,2020-03-05 21:42:41+00:00,NY,pdesten didn they black people couldn corona virus that https g93ilhtpo,u176,0
1235682177951715333,2020-03-05 21:42:43+00:00,SC,stayfrea alert corona virus spread through money have money home some gloves,u177,0
1235682180233392128,2020-03-05 21:42:44+00:00,FL,confirming trump moron very dangerous moron work infected coronavirus,u178,0
1235682187992690688,2020-03-05 21:42:46+00:00,CA,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u179,0
1235682197002235909,2020-03-05 21:42:48+00:00,TX,stayfrea alert corona virus spread through money have money home some gloves,u180,0
1235682196217831429,2020-03-05 21:42:48+00:00,GA,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u181,0
1235682203398332416,2020-03-05 21:42:49+00:00,OR,grooovybee meth mistook molly 2014 corona virus vaccine,u182,0
1235682202400194565,2020-03-05 21:42:49+00:00,CA,frankfigliuzzi said before trump national security threat trump floats coronavirus hunches hannity coro,u183,0
1235682200718278661,2020-03-05 21:42:49+00:00,TX,alert corona virus spread through money have money home some gloves https jmcoobtxsz,u184,0
1235682214765084680,2020-03-05 21:42:52+00:00,IN,wndu trying kill everyone before corona virus,u185,0
1235682213804597249,2020-03-05 21:42:52+00:00,MI,rickyg drank from water hose immune corona virus,u186,0
1235682220175585280,2020-03-05 21:42:53+00:00,AL,stayfrea alert corona virus spread through money have money home some gloves,u187,0
1235682218250579968,2020-03-05 21:42:53+00:00,TX,stayfrea alert corona virus spread through money have money home some gloves,u188,0
1235682224118218752,2020-03-05 21:42:54+00:00,NV,stayfrea alert corona virus spread through money have money home some gloves,u189,0
1235682245106708481,2020-03-05 21:42:59+00:00,SC,misterantibully whatever pretty soon well members church coronachan anyway,u190,0
1235682249749581824,2020-03-05 21:43:00+00:00,NY,stayfrea alert corona virus spread through money have money home some gloves,u191,0
1235682248956841991,2020-03-05 21:43:00+00:00,IL,kupujcie zabezpiecza przed coronavirusem https,u192,0
1235682250139684866,2020-03-05 21:43:00+00:00,TX,caught corona virus because sheets,u193,0
1235682250710114304,2020-03-05 21:43:01+00:00,NC,thatonekimmy feel special cause havent been added single corona virus list https yiewdc,u194,0
1235682253243641863,2020-03-05 21:43:01+00:00,NH,corona around moon just reckon thats where its come from nowt with china people https lttqddcutp,u195,0
1235682256829779968,2020-03-05 21:43:02+00:00,NC,what odds that person raleigh with corona virus literally restaurant that minute https q6kvwu5ka3,u196,0
1235682259530702848,2020-03-05 21:43:03+00:00,NH,delhi_dave real lowdown corona virus with somebody knows whats really going what says about,u197,0
1235682272575094785,2020-03-05 21:43:06+00:00,TX,julio_rosas because closing borders doing nothing corona virus killed like people worldwide https h9n5d8,u198,0
1235682277146767361,2020-03-05 21:43:07+00:00,MA,thenoonanshow noonan show fears virus corona otherwise episode wild southie south boston https,u199,1
1235682280753913856,2020-03-05 21:43:08+00:00,VT,geminiwahhaj leaflee youre sick come corona virus could harmful,u200,0
1235682282117246976,2020-03-05 21:43:08+00:00,NJ,stayfrea alert corona virus spread through money have money home some gloves,u201,0
1235682291348680704,2020-03-05 21:43:10+00:00,CA,baldboyblues corona virus real,u202,0
1235682298017677313,2020-03-05 21:43:12+00:00,AZ,shanselman love time corona virus tips tricks best practices working remotely https qycyynpjpk with,u203,0
1235682316627959810,2020-03-05 21:43:16+00:00,NY,adazzlinhaze more people from regular fucking every year than number people have died from corona virus,u204,0
1235682317823168514,2020-03-05 21:43:17+00:00,MA,syl_capulet couldve bought corona with that bucks,u205,0
1235682329768554497,2020-03-05 21:43:19+00:00,OH,since corona wanna ruin vacation just stay home like wasn first idea,u206,0
1235682326383714304,2020-03-05 21:43:19+00:00,GA,flotus whitehouse this where corona virus patients testing kits going housed asking https verziwojea,u207,0
1235682326677422080,2020-03-05 21:43:19+00:00,TN,stayfrea alert corona virus spread through money have money home some gloves,u208,0
1235682336047415296,2020-03-05 21:43:21+00:00,CA,nanderrrs theegreatja thank checking make sure wash your hands often that corona shit crazy yeah,u209,0
1235682337205059584,2020-03-05 21:43:21+00:00,CA,tomselliott busyphilipps thought corona virus started china apparently started rapacious vagina https tagwf dl6m,u210,0
1235682335044931584,2020-03-05 21:43:21+00:00,HI,stayfrea alert corona virus spread through money have money home some gloves,u211,0
1235682340480917504,2020-03-05 21:43:22+00:00,FL,danielcornell between people refusing corona beer because coronavrius people trying titos vodka hand sani,u212,0
1235682342523400194,2020-03-05 21:43:22+00:00,AZ,stayfrea alert corona virus spread through money have money home some gloves,u213,0
1235682346424324097,2020-03-05 21:43:23+00:00,NY,maasalan maybe total were flown from corona afflicted areas quite clear https reoiqrp,u214,1
1235682350127894529,2020-03-05 21:43:24+00:00,NJ,skhadoint corona virus when landed tambo https hloru gsef,u215,0
1235682352749256704,2020-03-05 21:43:25+00:00,VA,stayfrea alert corona virus spread through money have money home some gloves,u216,0
1235682363352461314,2020-03-05 21:43:27+00:00,MO,nothing like having high risk candidates corona virus your country election tulsi doesn count,u217,0
1235682362391957504,2020-03-05 21:43:27+00:00,GA,stayfrea alert corona virus spread through money have money home some gloves,u218,0
1235682360282083328,2020-03-05 21:43:27+00:00,CA,stopped drinking corona beer because virus exactly virus meant,u219,0
1235682361498533893,2020-03-05 21:43:27+00:00,OK,lucksonlk pendant monde entier presque tourment nouveau corona virus ravage cesse étendre,u220,0
1235682365290110976,2020-03-05 21:43:28+00:00,MA,grooovybee meth mistook molly 2014 corona virus vaccine,u221,0
1235682366397526018,2020-03-05 21:43:28+00:00,VA,stayfrea alert corona virus spread through money have money home some gloves,u222,0
1235682375272509440,2020-03-05 21:43:30+00:00,AR,stayfrea alert corona virus spread through money have money home some gloves,u223,0
1235682372164751361,2020-03-05 21:43:30+00:00,FL,jujofthejungle gotta that crush before corona,u224,0
1235682377696972801,2020-03-05 21:43:31+00:00,WI,corona virus already beginning affect cycling gran fondo strade bianche been canceled,u225,0
1235682378112290818,2020-03-05 21:43:31+00:00,KY,grooovybee meth mistook molly 2014 corona virus vaccine,u226,0
1235682378632306689,2020-03-05 21:43:31+00:00,FL,gainbos whole entire world corona virus dangerous jamaicans https mhycodvej,u227,0
1235682380997750784,2020-03-05 21:43:32+00:00,WY,stormisuponus this enemy occupied states like california resorting declaring state emergency over corona viru,u228,0
1235682383854096384,2020-03-05 21:43:32+00:00,CA,xeni hear also good anticorona virus,u229,1
1235682382667276289,2020-03-05 21:43:32+00:00,SC,stayfrea alert corona virus spread through money have money home some gloves,u230,0
1235682387343835137,2020-03-05 21:43:33+00:00,TX,stayfrea alert corona virus spread through money have money home some gloves,u231,0
1235682384990724096,2020-03-05 21:43:33+00:00,CO,theovon does anyone actually know someone with corona virus like real person animal else,u232,0
1235682406683852800,2020-03-05 21:43:38+00:00,PA,alby_lad corona also limes,u233,0
1235682407791104003,2020-03-05 21:43:38+00:00,AL,gazeteciabla corona üsünden açıklama benden daha etkili ortalıkta gezerken ülkeye giri yapmaya utandım acil,u234,0
